TweetID,tweet
1.49822E+18,"@NotedX09 @oketon @Lah_akupiye Kok bukan prestasi.. emng vaksin d beli pake daun ya GOBLOG..

Lu cuma ngoceh doang, klo e suruh beli vaksin lu gk mampu..

Trus klo ada yg terinfeksi covid d isolasi trus d kasi makanan Ampe 2 minggu gratis.. 

Selama pandemi d kasi vaksin, bansos, kuota belajar tp gk bersyukur."
1.49818E+18,"Tingkatkan minat masyarakat untuk vaksinasi Covid-19, Polresta Bogor Kota bagikan 1000 minyak goreng gratis untuk peserta vaksin. #vaksinasiCovid-19 https://t.co/gYgEdk6UtC"
1.49812E+18,"Tim satgas covid-19 memberikan pelayanan vaksinasi gratis bagi pengunjung Terminal Rajagaluh, Minggu siang. Masyarakat yang ingin... - https://t.co/ewXKp0OWTa https://t.co/3uGT5HkfuY"
1.49799E+18,"Lagian tanpa perusahaannya ngelepas paten, vaksin udah gratis, negara yang ngga gratisin vaksin cuma berapa sih. Obat diperuntukkan khusus covid juga sampe saat ini belom ada. 😓"
1.49788E+18,"*ke mall kudu pny kartu vaksin.
*Mau bisa beli  migor dg harga 14rb/liter kudu setor kartu vaksin.
*Ketika warga mulai sadar bahwa vaksin tdk dpt mencegah covid, warga enggan melakukan vaksin.
*Tetiba migor langka.
*Sekarang, siapa warga yg mau vaksin dapat migor gratis https://t.co/HQfuLfkn2c"
1.4977E+18,"Kadis Kesehatan Minahasa Selatan (Minsel), dr Erwin Schouten, meminta warga memanfaatkan vaksin booster gratis untuk mendapatkan perlindungan dari COVID-19. #publisherstory https://t.co/ZnWtQlYKgb"
1.49752E+18,"Beruntung tinggal di Indonesia, Presiden dan pemerintah menjamin warganya mendapatkan Vaksin Hingga Vaksin Booster Ke-4 GRATIS yg jarang ada dinegara lain. Terima Kasih Pak @jokowi Indonesia SEHAT Insyallah!

#vaksin #vaksinboosterke4 #booster #vaccinated #COVID19 #VideoViral https://t.co/4Caeav4LZj"
1.49745E+18,"""KODIM 1709/YAWA GELAR SERBUAN VAKSINASI COVID-19 GRATIS KEPADA WARGA YAPEN"" https://t.co/Pc2DjzSWXP"
1.49744E+18,"Program Vaksinasi Covid-19 Gratis  Bagi WNI di KBRI Kuala Lumpur

Tanggal : 5 Maret 2022
Jam : 09.00 pagi - 15.00 sore

#kbrikualalumpur
#peduliWNI
#negaramelindungi
#demiNKRI https://t.co/LMhddY1Rsp"
1.49744E+18,"Minyak Goreng Langka, 5 Polsek di Bandar Lampung Bagikan Gratis sambil Vaksinasi Covid-19 https://t.co/CTQaawqMrV"
